1.414555665702996,103.76718256768758
1.3657185733464,103.72674837644823
1.371143970061492,103.71057389427419
1.28432121847306,103.6458835745608
1.4091298912576162,103.783357246446
1.381999462177002,103.8480552064386
1.2734756958651219,103.81570727864161
1.376573313515782,103.8399680173292
1.268045814817502,103.6944053816228
1.3114567967631419,103.72675071936081
1.36029119571933,103.702487363472
1.360292396778738,103.72674861501721
1.338585757745614,103.9774472658584
1.333156018234418,103.63779298235461
1.441684199294812,103.7105702083768
1.3928472631569657,103.68631121452158
1.38199441174166,103.67822473855958
1.273472414664604,103.70249189072001
1.3711462176095779,103.76718377815538
1.278900617825804,103.7510125616928
1.3168793468861701,103.662055010928
1.457966055068992,103.82379337246839
1.398275244051116,103.71865971064501
1.2951752273297559,103.67014333537921
1.262618720207256,103.67823214816039
1.3331637682293898,103.8157068636436
1.300601907222564,103.67822986318181
1.2137852071635582,103.71866807233941
1.349442373879032,103.8237938123344
1.452539893234592,103.8318808141518
1.376572159942904,103.75909647911719
1.425408597891084,103.7914442182358
1.436261201444028,103.807618741238
1.33316369660353,103.8076198522618
1.33858872491138,103.91275115561459
1.273475269004324,103.78335999840479
1.44711332251857,103.79144382302059
1.3494422851133439,103.85614207331881
1.2354887661035039,103.694407095063
1.235488328184606,103.68632041545379
1.278894450968926,103.63779717602961
1.300597767560388,103.6216218083362
1.295174127403072,103.65396962861021
1.257197177205574,103.83996770175341
1.3711471181423298,103.82379372708381
1.3819978860947901,103.92083974042721
1.365719038665222,103.92892625725798
1.3711450982364821,103.73483526154521
1.381997572435676,103.92892690425398
1.381998660825756,103.8965782390602
1.441684623612126,103.718657571368
1.3276708916888922,104.40604787924319
1.414549229872104,104.01788808664519
1.42540873163156,103.7995315398224
1.41998273037462,103.81570622605321
1.425408913376968,103.81570618486721
1.360294756305676,103.8399679726098
1.3060322170865881,103.7752724426166
1.284328005759112,103.8076203496402
1.2843193120546081,103.6216231563382
1.436257577830262,103.7024831570604
1.29517790392158,103.718664529082
1.4091254272790041,103.9855387322978
1.409129702541066,103.77526998317119
1.4145533469728762,103.71057164792941
1.3819971015697838,103.7267476550372
1.4091267327571642,103.70248468561019
1.284325899553544,103.7267518551716
1.219211029695324,103.71058120468919
1.344014207278682,103.73483635949201
1.371143539023316,103.70248677656119
1.41455451087834,103.7348334591464
1.289746766296612,103.63779635124499
1.3819974528979961,103.7348348162166
1.4254068615110183,103.73483299976101
